id,member_id,loan_amnt,term,grade,sub_grade,numeric_grade,purpose,addr_state,earliest_cr_line_with_correct_year,issue_date_with wrong year,date,term_int
68000037,72858785,16000, 60 months,C,C5,40,debt_consolidation,MI,4/1/2011,3/15/2019,3/15/2011,60
68000072,72858821,8000, 36 months,C,C3,42,debt_consolidation,IL,4/1/2011,4/15/2019,4/15/2011,36
68000090,72858839,8000, 36 months,B,B3,52,debt_consolidation,LA,4/1/2011,3/15/2019,3/15/2011,36
68000111,72858860,12000, 60 months,D,D4,31,debt_consolidation,NV,4/1/2011,3/15/2019,3/15/2011,60
68000121,72858870,20000, 36 months,E,E2,23,debt_consolidation,CA,4/1/2011,3/15/2019,3/15/2011,36
68000127,72858876,4000, 36 months,G,G3,2,debt_consolidation,NY,4/1/2011,3/15/2019,3/15/2011,36
68000142,72858891,2500, 36 months,B,B4,51,debt_consolidation,GA,4/1/2011,3/15/2019,3/15/2011,36
68000206,72858955,25000, 60 months,A,A1,64,debt_consolidation,FL,4/1/2011,3/15/2019,3/15/2011,60
68000218,72858968,30000, 36 months,C,C1,44,debt_consolidation,PA,4/1/2011,3/15/2019,3/15/2011,36
68000226,72858976,6200, 36 months,B,B2,53,debt_consolidation,IL,4/1/2011,3/15/2019,3/15/2011,36
68000314,72859066,20000, 36 months,B,B5,50,debt_consolidation,MA,4/1/2011,3/15/2019,3/15/2011,36
68000350,72859104,34300, 36 months,A,A3,62,debt_consolidation,CA,4/1/2011,3/15/2019,3/15/2011,36
68000366,72859120,22400, 60 months,A,A1,64,debt_consolidation,IL,4/1/2011,3/15/2019,3/15/2011,60
68000378,72859132,25000, 60 months,B,B3,52,debt_consolidation,TX,4/1/2011,2/15/2019,2/15/2011,60
68000380,72859134,15000, 36 months,D,D3,32,debt_consolidation,CA,4/1/2011,2/15/2019,2/15/2011,36
68008127,72866839,10000, 36 months,C,C2,43,debt_consolidation,GA,4/1/2011,2/15/2019,2/15/2011,36
68008144,72866857,4800, 36 months,B,B3,52,debt_consolidation,KS,4/1/2011,2/15/2019,2/15/2011,36
68008165,72866879,30000, 36 months,D,D2,33,debt_consolidation,OH,4/1/2011,2/15/2019,2/15/2011,36
68008181,72866895,20000, 60 months,E,E1,24,debt_consolidation,MO,4/1/2011,2/15/2019,2/15/2011,60
68008184,72866898,12000, 60 months,A,A4,61,debt_consolidation,IL,4/1/2011,2/15/2019,2/15/2011,60
68008255,72866972,3600, 36 months,C,C2,43,debt_consolidation,AZ,4/1/2011,2/15/2019,2/15/2011,36
68008263,72866980,7000, 36 months,E,E5,10,debt_consolidation,CA,4/1/2011,2/15/2019,2/15/2011,36
68008285,72867002,6375, 36 months,D,D1,34,debt_consolidation,NJ,4/1/2011,2/15/2019,2/15/2011,36
68008295,72867012,7200, 36 months,C,C2,43,debt_consolidation,CA,4/1/2011,1/15/2019,1/15/2011,36
68008309,72867026,13200, 36 months,E,E5,10,debt_consolidation,VA,4/1/2011,1/15/2019,1/15/2011,36
68008328,72867046,33750, 60 months,D,D3,32,debt_consolidation,LA,4/1/2011,1/15/2019,1/15/2011,60
68008335,72867053,5000, 36 months,B,B2,53,debt_consolidation,CO,4/1/2011,1/15/2019,1/15/2011,36
68008339,72867057,4525, 36 months,B,B2,53,debt_consolidation,MO,4/1/2011,1/15/2019,1/15/2011,36
68008356,72867075,15000, 60 months,C,C1,44,debt_consolidation,OR,4/1/2011,1/15/2019,1/15/2011,60
68008394,72867113,20000, 36 months,C,C1,44,debt_consolidation,FL,4/1/2011,1/15/2019,1/15/2011,36
68008401,72867121,20000, 60 months,A,A4,61,debt_consolidation,WV,4/1/2011,1/15/2019,1/15/2011,60
68008415,72867137,14000, 36 months,C,C3,42,debt_consolidation,CA,4/1/2011,1/15/2019,1/15/2011,36
68008429,72867151,4000, 36 months,B,B2,53,debt_consolidation,OH,4/1/2011,1/15/2019,1/15/2011,36
68008432,72867154,16000, 36 months,E,E3,22,debt_consolidation,IL,4/1/2011,1/15/2019,1/15/2011,36
68008448,72867170,28000, 60 months,C,C1,44,debt_consolidation,CO,4/1/2011,1/15/2019,1/15/2011,60
68008453,72867175,15825, 60 months,B,B4,51,debt_consolidation,NY,4/1/2011,1/15/2019,1/15/2011,60
68008468,72867191,10000, 36 months,D,D4,31,debt_consolidation,MT,4/1/2011,1/15/2019,1/15/2011,36
68008478,72867201,9600, 36 months,E,E2,23,debt_consolidation,PA,4/1/2011,1/15/2019,1/15/2011,36
68008496,72867219,14000, 36 months,B,B1,54,debt_consolidation,MI,4/1/2011,1/15/2019,1/15/2011,36
68008525,72867248,12000, 36 months,C,C3,42,debt_consolidation,PA,4/1/2011,1/15/2019,1/15/2011,36
68008528,72867251,20000, 60 months,D,D1,34,debt_consolidation,RI,4/1/2011,1/15/2019,1/15/2011,60
68008538,72867261,8400, 36 months,G,G2,3,debt_consolidation,MD,4/1/2011,6/10/2019,6/10/2011,36
68008564,72867287,25025, 60 months,D,D2,33,debt_consolidation,AZ,4/1/2011,6/10/2019,6/10/2011,60
68008585,72867308,20000, 60 months,B,B1,54,debt_consolidation,IL,4/1/2011,7/13/2019,7/13/2011,60
68008635,72867358,30000, 36 months,C,C4,41,debt_consolidation,NC,4/1/2011,5/13/2019,5/13/2011,36
68008646,72867369,8300, 36 months,B,B2,53,debt_consolidation,CA,4/1/2011,3/12/2019,3/12/2011,36
68008666,72867389,6500, 36 months,B,B1,54,debt_consolidation,MA,4/1/2011,4/13/2019,4/13/2011,36
68008674,72867397,24000, 60 months,C,C1,44,debt_consolidation,TX,4/1/2011,9/12/2019,9/12/2011,60
68008688,72867411,4000, 36 months,B,B3,52,debt_consolidation,MI,4/1/2011,1/13/2019,1/13/2011,36
68008726,72867450,22000, 36 months,B,B4,51,debt_consolidation,DE,4/1/2011,6/13/2019,6/13/2011,36
68008734,72867458,4500, 36 months,C,C2,43,debt_consolidation,AZ,4/1/2011,7/13/2019,7/13/2011,36
68008745,72867469,6000, 36 months,C,C4,41,debt_consolidation,MD,4/1/2011,12/12/2019,12/12/2011,36
68008756,72867480,6000, 36 months,E,E4,21,debt_consolidation,NY,4/1/2011,10/12/2019,10/12/2011,36
68008759,72867484,12050, 36 months,E,E3,22,debt_consolidation,PA,4/1/2011,5/13/2019,5/13/2011,36
68008783,72867509,16000, 60 months,C,C2,43,debt_consolidation,CA,4/1/2011,11/11/2019,11/11/2011,60
68008797,72867524,8000, 36 months,D,D4,31,debt_consolidation,GA,4/1/2011,6/13/2019,6/13/2011,36
68008801,72867528,3600, 36 months,D,D5,30,debt_consolidation,IL,4/1/2011,2/13/2019,2/13/2011,36
68008820,72867548,20000, 60 months,B,B3,52,debt_consolidation,MI,4/1/2011,2/12/2019,2/12/2011,60
68008824,72867552,18000, 60 months,C,C5,40,debt_consolidation,CA,4/1/2011,3/13/2019,3/13/2011,60
68008889,72867620,3000, 36 months,B,B4,51,debt_consolidation,OH,4/1/2011,9/13/2019,9/13/2011,36
68008904,72867635,35000, 36 months,A,A1,64,debt_consolidation,TX,4/1/2011,10/12/2019,10/12/2011,36
68008905,72867636,12000, 60 months,B,B4,51,debt_consolidation,CA,4/1/2011,4/10/2019,4/10/2011,60
68008928,72867659,9600, 36 months,C,C2,43,debt_consolidation,NY,4/1/2011,5/12/2019,5/12/2011,36
68008929,72867660,1000, 36 months,B,B2,53,debt_consolidation,CA,4/1/2011,2/13/2019,2/13/2011,36
68008939,72867670,11000, 36 months,C,C2,43,debt_consolidation,FL,4/1/2011,8/13/2019,8/13/2011,36
68008940,72867671,12000, 36 months,G,G1,4,debt_consolidation,AZ,4/1/2011,3/10/2019,3/10/2011,36
68008968,72867699,11000, 36 months,B,B1,54,debt_consolidation,CA,4/1/2011,8/13/2019,8/13/2011,36
68008974,72867705,6000, 36 months,B,B3,52,debt_consolidation,CA,4/1/2011,11/13/2019,11/13/2011,36
68009000,72867731,6000, 36 months,B,B4,51,debt_consolidation,IN,4/1/2011,10/13/2019,10/13/2011,36
68009003,72867734,20000, 60 months,E,E1,24,debt_consolidation,CA,4/1/2011,5/10/2019,5/10/2011,60
68009088,72867821,24000, 60 months,D,D1,34,debt_consolidation,GA,4/1/2011,12/13/2019,12/13/2011,60
68009092,72867826,19200, 36 months,B,B3,52,debt_consolidation,KY,4/1/2011,1/13/2019,1/13/2011,36
68009099,72867833,5000, 36 months,A,A5,60,debt_consolidation,IL,4/1/2011,10/13/2019,10/13/2011,36
68009108,72867842,16500, 36 months,A,A1,64,debt_consolidation,SC,4/1/2011,4/12/2019,4/12/2011,36
68009123,72867857,10000, 36 months,A,A5,60,debt_consolidation,NY,4/1/2011,4/13/2019,4/13/2011,36
68009144,72867878,5000, 36 months,C,C4,41,debt_consolidation,NM,4/1/2011,2/8/2019,2/8/2011,36
68009147,72867882,24000, 36 months,D,D3,32,debt_consolidation,VA,4/1/2011,6/13/2019,6/13/2011,36
68009165,72867900,16075, 36 months,E,E5,10,debt_consolidation,MD,4/1/2011,10/12/2019,10/12/2011,36
68009182,72867917,2500, 36 months,C,C2,43,debt_consolidation,MD,4/1/2011,8/12/2019,8/12/2011,36
68009203,72867938,7700, 36 months,D,D2,33,debt_consolidation,TX,4/1/2011,7/13/2019,7/13/2011,36
68009240,72867976,15000, 36 months,A,A4,61,debt_consolidation,CA,4/1/2011,9/11/2019,9/11/2011,36
68009285,72868021,25000, 60 months,C,C2,43,debt_consolidation,NC,4/1/2011,2/8/2019,2/8/2011,60
68009295,72868031,16000, 36 months,A,A1,64,debt_consolidation,NY,4/1/2011,10/13/2019,10/13/2011,36
68009361,72868098,11425, 36 months,F,F3,12,debt_consolidation,NJ,4/1/2011,11/13/2019,11/13/2011,36
68009371,72868108,14075, 36 months,B,B2,53,debt_consolidation,CA,4/1/2011,10/13/2019,10/13/2011,36
68009390,72868128,3000, 36 months,B,B5,50,debt_consolidation,CA,4/1/2011,1/14/2019,1/14/2011,36
68009401,72868139,16000, 60 months,B,B1,54,debt_consolidation,NY,4/1/2011,6/13/2019,6/13/2011,60
68009417,72868155,12000, 60 months,D,D3,32,debt_consolidation,FL,4/1/2011,8/9/2019,8/9/2011,60
68009420,72868158,32850, 36 months,A,A1,64,debt_consolidation,NY,4/1/2011,10/13/2019,10/13/2011,36
68009442,72868181,14400, 60 months,C,C1,44,debt_consolidation,CA,4/1/2011,5/13/2019,5/13/2011,60
68009452,72868192,6000, 36 months,F,F2,13,debt_consolidation,NJ,4/1/2011,10/13/2019,10/13/2011,36
68009454,72868194,21600, 36 months,D,D2,33,debt_consolidation,NY,4/1/2011,9/12/2019,9/12/2011,36
68009465,72868205,32000, 36 months,C,C2,43,debt_consolidation,OH,4/1/2011,9/13/2019,9/13/2011,36
68009474,72868214,35000, 36 months,C,C5,40,debt_consolidation,FL,4/1/2011,9/13/2019,9/13/2011,36
68009475,72868215,15000, 36 months,A,A4,61,debt_consolidation,NY,4/1/2011,1/11/2019,1/11/2011,36
68009492,72868232,10000, 36 months,E,E2,23,debt_consolidation,MI,4/1/2011,11/12/2019,11/12/2011,36
68009499,72868239,21000, 36 months,D,D5,30,debt_consolidation,LA,4/1/2011,10/13/2019,10/13/2011,36
68009506,72868246,17975, 36 months,A,A2,63,home_improvement,WA,4/1/2011,4/13/2019,4/13/2011,36
68009514,72868254,5000, 36 months,B,B2,53,home_improvement,CA,4/1/2011,5/9/2019,5/9/2011,36
68009528,72868268,16000, 36 months,C,C2,43,home_improvement,IL,4/1/2011,4/13/2019,4/13/2011,36
68009536,72868276,3600, 36 months,B,B4,51,home_improvement,NJ,4/1/2011,12/13/2019,12/13/2011,36
68009551,72868292,10000, 60 months,A,A1,64,home_improvement,AZ,4/1/2011,5/13/2019,5/13/2011,60
68009557,72868300,30000, 36 months,C,C2,43,home_improvement,MI,4/1/2011,12/12/2019,12/12/2011,36
68009561,72868304,16000, 60 months,C,C1,44,home_improvement,AZ,4/1/2011,10/12/2019,10/12/2011,60
68009624,72868368,9000, 36 months,B,B1,54,home_improvement,GA,4/1/2011,12/14/2019,12/14/2011,36
68009630,72868374,17125, 60 months,D,D2,33,home_improvement,FL,4/1/2011,10/14/2019,10/14/2011,60
68009631,72868375,35000, 36 months,D,D3,32,home_improvement,AZ,4/1/2011,9/14/2019,9/14/2011,36
68009634,72868378,4000, 36 months,D,D5,30,home_improvement,GA,4/1/2011,7/14/2019,7/14/2011,36
68009635,72868379,12000, 60 months,E,E4,21,home_improvement,NV,4/1/2011,6/14/2019,6/14/2011,60
68009639,72868384,5000, 36 months,C,C1,44,home_improvement,CA,4/1/2011,5/14/2019,5/14/2011,36
68009659,72868404,14500, 36 months,C,C3,42,home_improvement,KS,4/1/2011,4/14/2019,4/14/2011,36
68009662,72868407,21000, 36 months,B,B2,53,home_improvement,MA,4/1/2011,10/15/2019,10/15/2011,36
68009677,72868423,7200, 36 months,B,B4,51,home_improvement,FL,4/1/2011,10/15/2019,10/15/2011,36
68009721,72868468,12000, 36 months,E,E1,24,home_improvement,NC,4/1/2011,10/15/2019,10/15/2011,36
68009802,72868554,29000, 36 months,D,D5,30,home_improvement,CA,4/1/2011,9/15/2019,9/15/2011,36
68009811,72868564,25500, 36 months,A,A2,63,home_improvement,WI,4/1/2011,8/15/2019,8/15/2011,36
68009877,72868630,20000, 60 months,C,C3,42,home_improvement,TX,4/1/2011,8/15/2019,8/15/2011,60
68009886,72868639,8475, 36 months,A,A4,61,home_improvement,IN,4/1/2011,8/15/2019,8/15/2011,36
68009900,72868653,35000, 60 months,C,C4,41,home_improvement,IL,4/1/2011,7/15/2019,7/15/2011,60
68009914,72868668,24975, 60 months,A,A4,61,home_improvement,FL,4/1/2011,7/15/2019,7/15/2011,60
68009935,72868689,16000, 60 months,D,D5,30,home_improvement,MN,4/1/2011,7/15/2019,7/15/2011,60
68009971,72868725,4000, 36 months,C,C2,43,home_improvement,AZ,4/1/2011,7/15/2019,7/15/2011,36
68009974,72868728,16000, 60 months,B,B1,54,home_improvement,OH,4/1/2011,7/15/2019,7/15/2011,60
68009994,72868749,15825, 36 months,C,C3,42,home_improvement,SC,4/1/2011,6/15/2019,6/15/2011,36
68009998,72868753,12000, 36 months,B,B4,51,home_improvement,NC,4/1/2011,6/15/2019,6/15/2011,36
68009999,72868754,14000, 36 months,C,C1,44,home_improvement,OK,4/1/2011,6/15/2019,6/15/2011,36
68010016,72868771,16000, 60 months,A,A2,63,home_improvement,TX,4/1/2011,5/15/2019,5/15/2011,60
68010028,72868783,6400, 36 months,A,A5,60,home_improvement,LA,4/1/2011,5/15/2019,5/15/2011,36
68010037,72868793,6000, 36 months,B,B3,52,home_improvement,WV,4/1/2011,4/15/2019,4/15/2011,36
68010040,72868796,20000, 60 months,C,C2,43,home_improvement,NY,4/1/2011,5/15/2019,5/15/2011,60
68010084,72868841,10000, 36 months,B,B4,51,home_improvement,NY,4/1/2011,4/15/2019,4/15/2011,36
68010085,72868842,20000, 60 months,E,E2,23,home_improvement,WY,4/1/2011,4/15/2019,4/15/2011,60
68010101,72868860,10000, 36 months,C,C1,44,home_improvement,KS,4/1/2011,4/15/2019,4/15/2011,36
68010110,72868869,10000, 36 months,C,C2,43,home_improvement,NJ,4/1/2011,4/15/2019,4/15/2011,36
68010129,72868888,24000, 36 months,E,E2,23,home_improvement,FL,4/1/2011,2/15/2019,2/15/2011,36
68010139,72868898,7000, 36 months,B,B1,54,home_improvement,NY,4/1/2011,2/15/2019,2/15/2011,36
68010147,72868906,35000, 36 months,B,B1,54,home_improvement,FL,4/1/2011,1/15/2019,1/15/2011,36
68010176,72868936,30000, 60 months,B,B3,52,home_improvement,FL,4/1/2011,1/15/2019,1/15/2011,60
68010200,72868963,30000, 36 months,A,A2,63,home_improvement,FL,4/1/2011,1/15/2019,1/15/2011,36
68010233,72868996,32475, 60 months,B,B5,50,home_improvement,CA,4/1/2011,4/11/2019,4/11/2011,60
68010237,72869000,2200, 36 months,A,A2,63,home_improvement,NC,4/1/2011,5/12/2019,5/12/2011,36
68010251,72869014,6000, 36 months,A,A2,63,home_improvement,NJ,4/1/2011,8/13/2019,8/13/2011,36
68010252,72869015,14000, 36 months,F,F2,13,home_improvement,NY,4/1/2011,12/13/2019,12/13/2011,36
68010263,72869026,6300, 36 months,B,B1,54,home_improvement,UT,4/1/2011,12/11/2019,12/11/2011,36
68010289,72869053,12000, 60 months,C,C1,44,home_improvement,FL,4/1/2011,10/10/2019,10/10/2011,60
68010293,72869057,5000, 36 months,C,C1,44,home_improvement,VA,4/1/2011,2/13/2019,2/13/2011,36
68010294,72869058,21000, 60 months,B,B2,53,house,CA,4/1/2011,3/13/2019,3/13/2011,60
68010303,72869067,30100, 60 months,C,C3,42,major_purchase,WI,4/1/2011,12/13/2019,12/13/2011,60
68010309,72869073,5725, 36 months,E,E4,21,major_purchase,TX,4/1/2011,3/13/2019,3/13/2011,36
68010312,72869076,34750, 60 months,B,B3,52,major_purchase,NY,4/1/2011,4/13/2019,4/13/2011,60
68010321,72869085,3600, 36 months,D,D5,30,major_purchase,FL,4/1/2011,6/12/2019,6/12/2011,36
68010360,72869127,21000, 36 months,C,C5,40,major_purchase,FL,4/1/2011,9/14/2019,9/14/2011,36
68010370,72869138,8000, 36 months,D,D2,33,major_purchase,IL,4/1/2011,2/14/2019,2/14/2011,36
68010393,72869161,12000, 36 months,G,G1,4,major_purchase,MI,4/1/2011,12/15/2019,12/15/2011,36
68010408,72869176,35000, 60 months,B,B3,52,major_purchase,MD,4/1/2011,11/15/2019,11/15/2011,60
68018125,72876837,9000, 36 months,A,A2,63,major_purchase,OH,4/1/2011,11/15/2019,11/15/2011,36
68018174,72876886,12000, 60 months,B,B4,51,major_purchase,FL,4/1/2011,8/15/2019,8/15/2011,60
68018192,72876905,30000, 60 months,B,B2,53,major_purchase,AZ,4/1/2011,8/15/2019,8/15/2011,60
68018203,72876916,10650, 36 months,B,B1,54,major_purchase,TX,4/1/2011,7/15/2019,7/15/2011,36
68018213,72876927,9000, 36 months,A,A4,61,major_purchase,IL,4/1/2011,7/15/2019,7/15/2011,36
68018215,72876929,16800, 60 months,A,A5,60,major_purchase,NC,4/1/2011,6/15/2019,6/15/2011,60
68018227,72876941,9500, 36 months,B,B4,51,major_purchase,TX,4/1/2011,4/15/2019,4/15/2011,36
68018232,72876946,8000, 36 months,B,B5,50,major_purchase,TX,4/1/2011,3/15/2019,3/15/2011,36
68018240,72876954,16000, 36 months,D,D5,30,major_purchase,FL,4/1/2011,2/15/2019,2/15/2011,36
68018247,72876962,33600, 60 months,B,B4,51,major_purchase,AZ,4/1/2011,8/12/2019,8/12/2011,60
68018274,72876990,4800, 36 months,A,A1,64,major_purchase,OH,4/1/2011,10/12/2019,10/12/2011,36
68018280,72876996,19300, 60 months,A,A1,64,major_purchase,PA,4/1/2011,5/12/2019,5/12/2011,60
68018281,72876997,29000, 60 months,A,A4,61,major_purchase,MA,4/1/2011,10/8/2019,10/8/2011,60
68018286,72877002,3000, 36 months,B,B5,50,medical,MA,4/1/2011,12/13/2019,12/13/2011,36
68018294,72877011,10000, 36 months,C,C1,44,medical,LA,4/1/2011,7/13/2019,7/13/2011,36
68018300,72877017,15000, 36 months,B,B2,53,medical,NY,4/1/2011,9/12/2019,9/12/2011,36
68018315,72877032,2000, 36 months,A,A3,62,medical,OH,4/1/2011,9/12/2019,9/12/2011,36
68018355,72877072,12000, 60 months,D,D3,32,medical,CA,4/1/2011,10/14/2019,10/14/2011,60
68018359,72877077,9350, 36 months,D,D1,34,medical,NJ,4/1/2011,10/14/2019,10/14/2011,36
68018368,72877086,15000, 36 months,A,A2,63,medical,CO,4/1/2011,7/14/2019,7/14/2011,36
68018370,72877088,17575, 60 months,C,C5,40,medical,MI,4/1/2011,5/14/2019,5/14/2011,60
68018383,72877101,12000, 36 months,B,B5,50,medical,NJ,4/1/2011,1/14/2019,1/14/2011,36
68018391,72877110,35000, 36 months,C,C4,41,medical,VA,4/1/2011,7/15/2019,7/15/2011,36
68018411,72877130,7000, 36 months,A,A5,60,medical,GA,4/1/2011,6/15/2019,6/15/2011,36
68018428,72877147,12000, 36 months,G,G2,3,medical,TX,4/1/2011,5/15/2019,5/15/2011,36
68018461,72877184,25000, 36 months,D,D5,30,moving,KY,4/1/2011,6/13/2019,6/13/2011,36
68018478,72877201,12000, 60 months,C,C1,44,moving,KY,4/1/2011,12/15/2019,12/15/2011,60
68018531,72877256,6625, 36 months,D,D2,33,moving,TN,4/1/2011,12/15/2019,12/15/2011,36
68018562,72877287,3600, 36 months,C,C3,42,moving,NJ,4/1/2011,5/15/2019,5/15/2011,36
68018568,72877294,7000, 36 months,D,D1,34,moving,CO,4/1/2011,5/15/2019,5/15/2011,36
68018582,72877308,23000, 36 months,A,A4,61,moving,PA,4/1/2011,7/12/2019,7/12/2011,36
68018603,72877331,21000, 36 months,E,E2,23,other,OH,4/1/2011,8/13/2019,8/13/2011,36
68018604,72877332,30000, 36 months,D,D3,32,other,MD,4/1/2011,9/13/2019,9/13/2011,36
68018624,72877352,10000, 36 months,B,B4,51,other,TX,4/1/2011,9/13/2019,9/13/2011,36
68018670,72877400,4000, 36 months,E,E5,10,other,RI,4/1/2011,11/13/2019,11/13/2011,36
68018702,72877432,16000, 60 months,D,D2,33,other,CA,4/1/2011,9/13/2019,9/13/2011,60
68018706,72877436,2500, 36 months,D,D1,34,other,OH,4/1/2011,11/14/2019,11/14/2011,36
68018709,72877439,20000, 60 months,C,C2,43,other,NY,4/1/2011,10/14/2019,10/14/2011,60
68018734,72877465,20000, 36 months,C,C3,42,other,AL,4/1/2011,10/14/2019,10/14/2011,36
68018749,72877482,15000, 60 months,B,B5,50,other,HI,4/1/2011,10/14/2019,10/14/2011,60
68018755,72877488,3475, 36 months,F,F3,12,other,NY,4/1/2011,10/14/2019,10/14/2011,36
68018773,72877507,8000, 36 months,D,D4,31,other,WA,4/1/2011,10/14/2019,10/14/2011,36
68018796,72877530,8525, 36 months,F,F3,12,other,IL,4/1/2011,8/14/2019,8/14/2011,36
68018812,72877546,3800, 36 months,D,D3,32,other,CA,4/1/2011,7/14/2019,7/14/2011,36
68018828,72877562,5000, 36 months,D,D3,32,other,NY,4/1/2011,5/14/2019,5/14/2011,36
68018835,72877569,32300, 60 months,E,E1,24,other,IL,4/1/2011,5/14/2019,5/14/2011,60
68018840,72877574,3500, 36 months,C,C5,40,other,MI,4/1/2011,2/14/2019,2/14/2011,36
68018843,72877577,1400, 36 months,F,F1,14,other,OK,4/1/2011,2/14/2019,2/14/2011,36
68018867,72877602,7000, 36 months,D,D2,33,other,WA,4/1/2011,2/14/2019,2/14/2011,36
68018967,72877705,20000, 60 months,B,B2,53,other,NY,4/1/2011,12/15/2019,12/15/2011,60
68018969,72877707,3000, 36 months,C,C2,43,other,NJ,4/1/2011,12/15/2019,12/15/2011,36
68018971,72877709,23000, 60 months,B,B5,50,other,FL,4/1/2011,11/15/2019,11/15/2011,60
68018974,72877712,13625, 36 months,C,C5,40,other,WA,4/1/2011,10/15/2019,10/15/2011,36
68018984,72877722,1000, 36 months,C,C5,40,other,CA,4/1/2011,9/15/2019,9/15/2011,36
68018989,72877728,11200, 36 months,C,C4,41,other,PA,4/1/2011,9/15/2019,9/15/2011,36
68019002,72877741,7000, 36 months,C,C4,41,other,TX,4/1/2011,8/15/2019,8/15/2011,36
68019019,72877758,15000, 36 months,D,D2,33,other,MD,4/1/2011,8/15/2019,8/15/2011,36
68019072,72877812,15000, 60 months,D,D1,34,other,TX,4/1/2011,8/15/2019,8/15/2011,60
68019097,72877837,8000, 36 months,C,C5,40,other,MA,4/1/2011,7/15/2019,7/15/2011,36
68019162,72877902,25600, 36 months,C,C3,42,other,NY,4/1/2011,7/15/2019,7/15/2011,36
68019186,72877926,9500, 36 months,E,E3,22,other,KS,4/1/2011,7/15/2019,7/15/2011,36
68019213,72877956,32400, 60 months,E,E3,22,other,NY,4/1/2011,6/15/2019,6/15/2011,60
68019240,72877984,20400, 60 months,E,E2,23,other,CA,4/1/2011,5/15/2019,5/15/2011,60
68019244,72877988,12500, 36 months,B,B2,53,other,TX,4/1/2011,5/15/2019,5/15/2011,36
68019247,72877991,5000, 36 months,B,B4,51,other,WV,4/1/2011,5/15/2019,5/15/2011,36
68019264,72878008,25000, 60 months,B,B4,51,other,MD,4/1/2011,5/15/2019,5/15/2011,60
68019274,72878018,28000, 36 months,C,C1,44,other,CA,4/1/2011,3/15/2019,3/15/2011,36
68019360,72878105,11200, 60 months,B,B2,53,other,TX,4/1/2011,3/15/2019,3/15/2011,60
68019380,72878125,9000, 36 months,E,E3,22,other,NY,4/1/2011,2/15/2019,2/15/2011,36
68019386,72878131,11000, 36 months,B,B5,50,other,NJ,4/1/2011,2/15/2019,2/15/2011,36
68019396,72878141,8000, 36 months,B,B2,53,other,FL,4/1/2011,11/10/2019,11/10/2011,36
68019433,72878178,12000, 36 months,C,C1,44,other,CA,4/1/2011,9/11/2019,9/11/2011,36
68019490,72878236,4200, 36 months,D,D2,33,other,CA,4/1/2011,7/11/2019,7/11/2011,36
68019504,72878251,22500, 60 months,B,B3,52,other,CA,4/1/2011,12/15/2019,12/15/2011,60
68019537,72878284,16800, 60 months,G,G3,2,small_business,VA,4/1/2011,9/13/2019,9/13/2011,60
